i0	i1	t0	t1	green	orange	blue	barcode	sample	barcode_id	sample_id	drug1	drug2	drugs	runs	discard
1360083.0	1360398.0	7758.245	7759.246	0.005188	0.000305	0.168767	True	False	114	0	NA	NA	NA	1	False
1364751.0	1365172.0	7773.911	7775.244	0.006104	0.000305	0.240791	True	False	114	0	NA	NA	NA	1	False
1365173.0	1365178.0	7775.244	7775.244	0.001526	0.00061	0.021973	True	False	114	0	NA	NA	NA	1	False
1365417.0	1365640.0	7776.244	7776.911	0.004273	0.073855	0.063784	False	True	0	114	14:Cyt-387	22:Dasatinib	14:Cyt-387_22:Dasatinib	1	True
1365964.0	1366202.0	7777.911	7778.911	0.004883	0.096438	0.019227	False	True	0	114	14:Cyt-387	22:Dasatinib	14:Cyt-387_22:Dasatinib	1	True
1366818.0	1367173.0	7780.911	7781.911	0.006714	0.09827	0.005188	False	True	0	114	14:Cyt-387	22:Dasatinib	14:Cyt-387_22:Dasatinib	1	False
1367614.0	1367900.0	7783.578	7784.245	0.006104	0.100711	0.004883	False	True	0	114	14:Cyt-387	22:Dasatinib	14:Cyt-387_22:Dasatinib	1	False
1368482.0	1368722.0	7786.244	7787.244	0.00763	0.096133	0.004578	False	True	0	114	14:Cyt-387	22:Dasatinib	14:Cyt-387_22:Dasatinib	1	False
1369028.0	1369323.0	7788.244	7789.247	0.009461	0.100711	0.004578	False	True	0	114	14:Cyt-387	22:Dasatinib	14:Cyt-387_22:Dasatinib	1	False
1369727.0	1369920.0	7790.577	7791.243	0.007019	0.095523	0.004578	False	True	0	114	14:Cyt-387	22:Dasatinib	14:Cyt-387_22:Dasatinib	1	False
1370289.0	1370500.0	7792.243	7792.91	0.005493	0.101627	0.005188	False	True	0	114	14:Cyt-387	22:Dasatinib	14:Cyt-387_22:Dasatinib	1	True
1370770.0	1371072.0	7793.91	7794.91	0.004883	0.027467	0.1264995	True	False	115	0	NA	NA	NA	1	False
1371254.0	1371579.0	7795.579	7796.576	0.005799	0.01587	0.179144	True	False	115	0	NA	NA	NA	1	False
1373634.0	1374055.0	7803.576	7804.909	0.006104	0.002136	0.194708	True	False	115	0	NA	NA	NA	1	False
1375869.0	1376269.0	7810.909	7812.242	0.004883	0.001221	0.16876750000000001	True	False	115	0	NA	NA	NA	1	False
1376394.0	1376798.0	7812.574	7813.908	0.006409	0.000305	0.2571185	True	False	115	0	NA	NA	NA	1	False
1377009.0	1377223.0	7814.907	7815.578	0.006409	0.088198	0.024415	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	True
1377508.0	1377747.0	7816.575	7817.242	0.005188	0.087283	0.028687	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	True
1378175.0	1378401.0	7818.575	7819.575	0.008545	0.1008635	0.005188	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	False
1378719.0	1378946.0	7820.574	7821.242	0.010071	0.095218	0.004578	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	False
1379249.0	1379479.0	7822.241	7822.908	0.008545	0.09949	0.004578	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	False
1379755.0	1379977.0	7823.908	7824.574	0.00763	0.099796	0.004273	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	False
1380250.0	1380459.0	7825.574	7826.241	0.006714	0.100101	0.004273	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	False
1380752.0	1380992.0	7827.24	7827.907	0.007324	0.097659	0.004578	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	False
1381272.0	1381498.0	7828.907	7829.573	0.0068665	0.097049	0.004578	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	False
1381797.0	1382021.0	7830.573	7831.574	0.007935	0.0990325	0.004578	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	False
1382295.0	1382516.0	7832.24	7833.241	0.007324	0.096438	0.004883	False	True	0	115	15:IKK16	22:Dasatinib	15:IKK16_22:Dasatinib	1	True
1382808.0	1383040.0	7834.241	7834.907	0.004273	0.034181	0.1005585	True	False	116	0	NA	NA	NA	1	False
1383332.0	1383699.0	7835.907	7836.907	0.004883	0.006714	0.154424	True	False	116	0	NA	NA	NA	1	False
1383956.0	1384421.0	7837.907	7839.573	0.006104	0.007019	0.213019	True	False	116	0	NA	NA	NA	1	False
1384422.0	1384427.0	7839.573	7839.573	0.001221	0.0	0.020447	True	False	116	0	NA	NA	NA	1	False
1389183.0	1389584.0	7855.239	7856.572	0.005799	0.000916	0.19013	True	False	116	0	NA	NA	NA	1	False
1391210.0	1391559.0	7862.238	7863.238	0.004273	0.000305	0.143132	True	False	116	0	NA	NA	NA	1	False
1391560.0	1391566.0	7863.238	7863.238	0.001221	0.0	0.0212105	True	False	116	0	NA	NA	NA	1	False
1391675.0	1392024.0	7863.571	7864.905	0.005493	0.000305	0.187994	True	False	116	0	NA	NA	NA	1	False
1392312.0	1392854.0	7865.904	7867.571	0.006409	0.014954	0.227058	True	False	116	0	NA	NA	NA	1	False
1393122.0	1393507.0	7868.571	7869.906	0.005799	0.060121	0.022584	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	True
1393796.0	1394138.0	7870.571	7871.904	0.006409	0.066225	0.00763	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	True
1394411.0	1394751.0	7872.904	7873.904	0.007019	0.067751	0.005493	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	False
1395029.0	1395349.0	7874.904	7875.904	0.007324	0.06653	0.004883	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	False
1395607.0	1395944.0	7876.903	7877.903	0.007019	0.066836	0.004578	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	False
1396215.0	1396540.0	7878.903	7879.903	0.007019	0.066836	0.004273	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	False
1396804.0	1397132.0	7880.903	7881.903	0.00763	0.067751	0.004273	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	False
1397393.0	1397733.0	7882.57	7883.902	0.00824	0.065615	0.004273	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	False
1397995.0	1398375.0	7884.569	7885.903	0.0071715	0.068972	0.004273	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	False
1398624.0	1398951.0	7886.903	7887.903	0.007324	0.064394	0.004578	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	False
1399187.0	1399520.0	7888.57	7889.903	0.006714	0.067751	0.005188	False	True	0	116	11:Void	12:Void	11:Void_12:Void	1	True
1399843.0	1400156.0	7890.903	7891.902	0.005188	0.00763	0.156255	True	False	117	0	NA	NA	NA	1	False
1402193.0	1402620.0	7898.568	7900.235	0.005799	0.001221	0.237434	True	False	117	0	NA	NA	NA	1	False
1402784.0	1403121.0	7900.568	7901.901	0.006104	0.053407	0.044557	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	True
1403377.0	1403686.0	7902.569	7903.569	0.006409	0.066225	0.00885	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	True
1403981.0	1404360.0	7904.568	7905.902	0.005799	0.061342	0.006409	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	False
1404639.0	1404989.0	7906.902	7907.903	0.006714	0.064394	0.003967	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	False
1405250.0	1405535.0	7908.901	7909.901	0.007935	0.069277	0.003967	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	False
1405812.0	1406153.0	7910.901	7911.901	0.007935	0.061037	0.003967	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	False
1406398.0	1406725.0	7912.568	7913.901	0.006104	0.060427	0.005493	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	False
1406974.0	1407376.0	7914.567	7915.9	0.006409	0.065004	0.003967	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	False
1407826.0	1408474.0	7917.567	7919.567	0.007019	0.064089	0.004273	False	True	0	117	16:MK-2206	22:Dasatinib	16:MK-2206_22:Dasatinib	1	True
1408801.0	1409133.0	7920.901	7921.9	0.004273	0.011902	0.121769	True	False	118	0	NA	NA	NA	1	False
1412149.0	1412582.0	7931.899	7933.232	0.005799	0.001526	0.235603	True	False	118	0	NA	NA	NA	1	False
1412772.0	1413068.0	7933.899	7934.898	0.005799	0.065004	0.027467	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	True
1413319.0	1413692.0	7935.898	7936.898	0.005799	0.055849	0.047609	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	True
1414101.0	1414297.0	7938.566	7938.899	0.00824	0.076601	0.00824	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1414434.0	1414693.0	7939.566	7940.232	0.009461	0.062563	0.00885	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1414895.0	1415218.0	7940.899	7942.232	0.00885	0.06531	0.009461	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1415478.0	1415796.0	7942.899	7943.898	0.009766	0.069887	0.009461	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1416045.0	1416414.0	7944.899	7946.232	0.00763	0.069887	0.009461	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1416706.0	1417050.0	7947.235	7948.231	0.010071	0.067446	0.009766	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1417320.0	1417647.0	7949.231	7950.231	0.00763	0.068361	0.009461	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1418010.0	1418344.0	7951.564	7952.564	0.00824	0.072024	0.009461	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1418520.0	1418910.0	7953.23	7954.564	0.007019	0.067446	0.010681	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	False
1419248.0	1419577.0	7955.565	7956.565	0.00824	0.063173	0.010071	False	True	0	118	17:IL-6	22:Dasatinib	17:IL-6_22:Dasatinib	1	True
1419850.0	1420127.0	7957.565	7958.564	0.004883	0.00824	0.139775	True	False	119	0	NA	NA	NA	1	False
1421896.0	1422268.0	7964.23	7965.563	0.0050355	0.0032045	0.1567125	True	False	119	0	NA	NA	NA	1	False
1422566.0	1422876.0	7966.563	7967.563	0.0053405	0.003052	0.201575	True	False	119	0	NA	NA	NA	1	False
1422964.0	1423371.0	7967.896	7969.229	0.005799	0.0412	0.101016	True	False	119	0	NA	NA	NA	1	False
1423594.0	1423907.0	7969.896	7971.229	0.005493	0.062258	0.017396	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	True
1424152.0	1424481.0	7971.896	7972.897	0.006714	0.066225	0.009156	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	True
1424735.0	1425066.0	7973.897	7974.897	0.007324	0.06592	0.004883	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	False
1425369.0	1425660.0	7975.896	7976.896	0.007324	0.072939	0.004578	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	False
1425906.0	1426319.0	7977.896	7979.229	0.006409	0.061342	0.011292	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	False
1426606.0	1426871.0	7980.229	7980.895	0.006714	0.06592	0.004273	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	False
1427075.0	1427458.0	7981.562	7982.895	0.007019	0.067446	0.003967	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	False
1427881.0	1428377.0	7984.228	7985.895	0.007324	0.067751	0.005188	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	False
1428481.0	1428674.0	7986.228	7986.894	0.005188	0.059511	0.008545	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	False
1429066.0	1429284.0	7988.228	7988.895	0.00824	0.07477	0.004273	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	False
1429407.0	1429769.0	7989.561	7990.562	0.00763	0.064699	0.004273	False	True	0	119	18:Gefitinib	22:Dasatinib	18:Gefitinib_22:Dasatinib	1	True
1430812.0	1431130.0	7994.228	7995.228	0.004273	0.0099185	0.113224	True	False	120	0	NA	NA	NA	1	False
1433163.0	1433514.0	8001.894	8003.227	0.004273	0.001831	0.150151	True	False	120	0	NA	NA	NA	1	False
1433873.0	1434293.0	8004.227	8005.56	0.006409	0.000305	0.2577285	True	False	120	0	NA	NA	NA	1	False
1434320.0	1434650.0	8005.893	8006.893	0.005799	0.056459	0.043031	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	True
1434929.0	1435231.0	8007.894	8008.894	0.007324	0.067751	0.005799	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	True
1435484.0	1435997.0	8009.561	8011.227	0.008545	0.068361	0.004578	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	False
1436443.0	1436809.0	8012.893	8014.226	0.007324	0.0608845	0.004273	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	False
1437083.0	1437406.0	8014.893	8016.226	0.00763	0.064089	0.004273	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	False
1437668.0	1437985.0	8016.893	8017.899	0.007324	0.062563	0.003967	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	False
1438244.0	1438571.0	8018.892	8019.892	0.00763	0.063478	0.003967	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	False
1438831.0	1439158.0	8020.892	8021.892	0.00763	0.065615	0.004273	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	False
1439419.0	1439724.0	8022.892	8023.892	0.00824	0.061342	0.003967	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	False
1439981.0	1440309.0	8024.558	8025.893	0.00885	0.064394	0.004273	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	False
1440569.0	1440916.0	8026.559	8027.892	0.00763	0.064699	0.004578	False	True	0	120	19:IFN-γ	22:Dasatinib	19:IFN-γ_22:Dasatinib	1	True
1441247.0	1441527.0	8028.902	8029.892	0.005188	0.020447	0.112003	True	False	121	0	NA	NA	NA	1	False
1441791.0	1442145.0	8030.559	8031.892	0.005646	0.005188	0.1956235	True	False	121	0	NA	NA	NA	1	False
1442310.0	1442641.0	8032.558	8033.558	0.005799	0.001526	0.19715	True	False	121	0	NA	NA	NA	1	False
1442850.0	1443180.0	8034.225	8035.224	0.004883	0.000305	0.1886045	True	False	121	0	NA	NA	NA	1	False
1443792.0	1444171.0	8037.225	8038.557	0.005493	0.041505	0.078433	True	False	121	0	NA	NA	NA	1	False
1444478.0	1444841.0	8039.557	8040.89	0.006409	0.063478	0.025636	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	True
1445012.0	1445346.0	8041.564	8042.558	0.006409	0.06531	0.008545	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	True
1445560.0	1445907.0	8043.224	8044.557	0.006714	0.064699	0.004578	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	False
1446276.0	1446555.0	8045.558	8046.558	0.007935	0.068056	0.004273	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	False
1446725.0	1447065.0	8047.224	8048.223	0.00763	0.06531	0.004273	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	False
1447344.0	1447704.0	8049.224	8050.557	0.00763	0.065004	0.004273	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	False
1448084.0	1448407.0	8051.556	8052.89	0.006714	0.064699	0.004273	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	False
1448811.0	1449128.0	8054.223	8055.223	0.006714	0.070498	0.003662	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	False
1449419.0	1449784.0	8056.223	8057.223	0.007019	0.061037	0.004273	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	False
1450055.0	1450347.0	8058.223	8059.222	0.006714	0.065615	0.004273	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	False
1450601.0	1450922.0	8060.223	8061.223	0.00824	0.06531	0.004578	False	True	0	121	20:Soratinib	22:Dasatinib	20:Soratinib_22:Dasatinib	1	True
1451249.0	1451521.0	8062.223	8063.223	0.004883	0.014039	0.117496	True	False	122	0	NA	NA	NA	1	False
1459787.0	1460169.0	8090.553	8091.89	0.004883	0.004883	0.1634265	True	False	122	0	NA	NA	NA	1	False
1460281.0	1460608.0	8092.22	8093.553	0.005188	0.001221	0.172735	True	False	122	0	NA	NA	NA	1	False
1460812.0	1461232.0	8094.219	8095.553	0.006409	0.000305	0.2694785	True	False	122	0	NA	NA	NA	1	False
1461398.0	1461592.0	8095.887	8096.553	0.005188	0.064699	0.021973	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	True
1461827.0	1462148.0	8097.553	8098.553	0.006104	0.060732	0.014039	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	True
1462412.0	1462750.0	8099.553	8100.554	0.006104	0.065004	0.007324	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1463021.0	1463361.0	8101.553	8102.553	0.006104	0.064089	0.005188	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1463630.0	1463961.0	8103.552	8104.552	0.007019	0.063784	0.004273	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1464228.0	1464575.0	8105.553	8106.552	0.007324	0.064089	0.004273	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1464843.0	1465168.0	8107.552	8108.552	0.007019	0.064394	0.003967	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1465435.0	1465825.0	8109.552	8110.885	0.00763	0.065615	0.004273	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1466101.0	1466429.0	8111.885	8112.886	0.007324	0.064089	0.004273	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1466700.0	1466965.0	8113.886	8114.552	0.00763	0.060427	0.004273	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1467202.0	1467542.0	8115.552	8116.552	0.006714	0.064699	0.004273	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	False
1467804.0	1468235.0	8117.56	8118.885	0.007019	0.063784	0.004578	False	True	0	122	21:TGF-β	22:Dasatinib	21:TGF-β_22:Dasatinib	1	True
1468427.0	1468655.0	8119.552	8120.218	0.004578	0.008545	0.121464	True	False	123	0	NA	NA	NA	1	False
1473472.0	1473836.0	8136.217	8137.551	0.004883	0.001526	0.166631	True	False	123	0	NA	NA	NA	1	False
1474108.0	1474416.0	8138.55	8139.551	0.004578	0.000305	0.153508	True	False	123	0	NA	NA	NA	1	False
1474554.0	1474927.0	8139.884	8141.216	0.006104	0.000305	0.231635	True	False	123	0	NA	NA	NA	1	False
1475044.0	1475391.0	8141.55	8142.55	0.005493	0.043336	0.079348	True	False	123	0	NA	NA	NA	1	False
1475652.0	1475993.0	8143.549	8144.549	0.005493	0.054323	0.038453	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	True
1476218.0	1476534.0	8145.549	8146.549	0.006409	0.059511	0.0065615	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	True
1476778.0	1477109.0	8147.217	8148.549	0.007019	0.061647	0.005188	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	False
1477382.0	1477722.0	8149.216	8150.549	0.007019	0.064394	0.004578	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	False
1477969.0	1478309.0	8151.216	8152.549	0.006409	0.063173	0.004273	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	False
1478570.0	1478910.0	8153.215	8154.549	0.006714	0.063478	0.004273	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	False
1479175.0	1479521.0	8155.215	8156.548	0.007019	0.064089	0.004273	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	False
1479792.0	1480138.0	8157.215	8158.548	0.007019	0.062868	0.004273	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	False
1480413.0	1480760.0	8159.548	8160.548	0.006714	0.062563	0.004273	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	False
1481007.0	1481347.0	8161.548	8162.548	0.006714	0.062258	0.004273	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	False
1481638.0	1482023.0	8163.547	8164.884	0.007019	0.063173	0.004578	False	True	0	123	11:Void	12:Void	11:Void_12:Void	1	True
1482407.0	1482631.0	8166.217	8166.881	0.004578	0.0151065	0.096133	True	False	124	0	NA	NA	NA	1	False
1489179.0	1489644.0	8188.547	8190.213	0.006409	0.000305	0.271615	True	False	124	0	NA	NA	NA	1	False
1489788.0	1490038.0	8190.547	8191.546	0.006409	0.068056	0.011902	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	True
1490298.0	1490655.0	8192.213	8193.546	0.005188	0.047609	0.04181	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	True
1490918.0	1491197.0	8194.547	8195.212	0.007324	0.061037	0.005493	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1491456.0	1491830.0	8196.212	8197.546	0.007019	0.065615	0.004883	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1492107.0	1492416.0	8198.547	8199.545	0.006714	0.069887	0.004273	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1492627.0	1492965.0	8200.212	8201.212	0.00763	0.057375	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1493246.0	1493600.0	8202.212	8203.212	0.006714	0.06653	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1493927.0	1494377.0	8204.546	8205.878	0.007324	0.062258	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1494755.0	1494995.0	8207.211	8207.878	0.007324	0.065004	0.005493	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1495112.0	1495549.0	8208.551	8209.877	0.006104	0.060732	0.005188	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1495801.0	1496110.0	8210.878	8211.877	0.007019	0.063784	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1496421.0	1496993.0	8212.877	8214.543	0.007324	0.063478	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1497471.0	1497908.0	8216.21	8217.877	0.007019	0.064699	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1498196.0	1498628.0	8218.544	8220.211	0.007019	0.058596	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1498944.0	1499200.0	8221.211	8221.877	0.007019	0.06592	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1499422.0	1500147.0	8222.877	8225.21	0.007019	0.061342	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1500456.0	1500886.0	8226.21	8227.544	0.007019	0.060732	0.003967	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	False
1501239.0	1501624.0	8228.876	8230.209	0.007935	0.061342	0.004273	False	True	0	124	11:Void	12:Void	11:Void_12:Void	2	True
1501941.0	1502242.0	8231.21	8232.209	0.004273	0.014649	0.111393	True	False	125	0	NA	NA	NA	2	False
1505572.0	1506034.0	8243.209	8244.875	0.006409	0.002747	0.235908	True	False	125	0	NA	NA	NA	2	False
1506631.0	1507063.0	8246.875	8248.208	0.006714	0.000305	0.4065065	True	False	125	0	NA	NA	NA	2	False
1507542.0	1507959.0	8249.874	8251.208	0.005799	0.0	0.383618	True	False	125	0	NA	NA	NA	2	False
1511640.0	1512021.0	8263.54	8264.873	0.004578	0.0	0.324412	True	False	125	0	NA	NA	NA	2	False
1512210.0	1512216.0	8265.54	8265.54	0.0010685	0.0	0.0219735	True	False	125	0	NA	NA	NA	2	False
1512217.0	1512570.0	8265.54	8266.54	0.003967	0.0	0.266732	True	False	125	0	NA	NA	NA	2	False
1512765.0	1513090.0	8267.206	8268.206	0.002441	0.0	0.127567	True	False	125	0	NA	NA	NA	2	False
1513242.0	1513565.0	8268.872	8269.878	0.002441	0.0	0.119327	True	False	125	0	NA	NA	NA	2	False
1513642.0	1514336.0	8270.207	8272.54	0.003052	0.000305	0.1362655	True	False	125	0	NA	NA	NA	2	False
1514425.0	1514876.0	8272.873	8274.206	0.006714	0.000305	0.265206	True	False	125	0	NA	NA	NA	2	False
1514949.0	1515261.0	8274.54	8275.54	0.003357	0.0	0.1765495	True	False	125	0	NA	NA	NA	2	False
1515262.0	1515271.0	8275.54	8275.54	0.000916	0.000305	0.022889	True	False	125	0	NA	NA	NA	2	False
1515587.0	1515976.0	8276.539	8277.873	0.004578	0.000305	0.273141	True	False	125	0	NA	NA	NA	2	False
1523398.0	1523883.0	8302.537	8304.203	0.006409	0.0	0.406812	True	False	125	0	NA	NA	NA	2	False
1523884.0	1523891.0	8304.203	8304.203	0.00061	0.0	0.021973	True	False	125	0	NA	NA	NA	2	False
1527091.0	1527549.0	8314.869	8316.536	0.004883	0.0	0.3248695	True	False	125	0	NA	NA	NA	2	False
1531219.0	1531629.0	8328.869	8330.202	0.004273	0.0	0.27436150000000004	True	False	125	0	NA	NA	NA	2	False
1532657.0	1533066.0	8333.535	8334.868	0.003967	0.0	0.259407	True	False	125	0	NA	NA	NA	2	False
1533368.0	1533819.0	8335.868	8337.535	0.004883	0.0	0.307932	True	False	125	0	NA	NA	NA	2	False
1533868.0	1533876.0	8337.535	8337.535	0.000763	0.0	0.021668	True	False	125	0	NA	NA	NA	2	False
1533878.0	1534725.0	8337.535	8340.535	0.005493	0.000305	0.22309	True	False	125	0	NA	NA	NA	2	False
1534874.0	1535255.0	8340.868	8342.201	0.005188	0.046999	0.047609	True	False	125	0	NA	NA	NA	2	False
1535515.0	1535840.0	8343.202	8344.202	0.006104	0.062563	0.005188	False	True	0	125	12:Void	13:Nutlin	12:Void_13:Nutlin	2	True
1536065.0	1536424.0	8344.868	8346.201	0.006714	0.058596	0.004273	False	True	0	125	12:Void	13:Nutlin	12:Void_13:Nutlin	2	True
